series,issued_at_local,feature_row_utc,target_utc,target_local,horizon_h,forecast,p10,p90,published_at_issue,published_value,naive_same_hour_yesterday,unit
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-11T23:00:00,2026-09-12T01:00:00+02:00,1,12.4569,,,True,12.5,10.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T00:00:00,2026-09-12T02:00:00+02:00,2,12.9756,,,True,13.0,10.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T01:00:00,2026-09-12T03:00:00+02:00,3,12.9279,,,True,13.0,10.28,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T02:00:00,2026-09-12T04:00:00+02:00,4,12.9407,,,True,13.0,10.79,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T03:00:00,2026-09-12T05:00:00+02:00,5,12.9462,,,True,13.0,10.73,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T04:00:00,2026-09-12T06:00:00+02:00,6,11.0,,,True,11.0,11.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T05:00:00,2026-09-12T07:00:00+02:00,7,11.0054,,,True,11.0,11.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T06:00:00,2026-09-12T08:00:00+02:00,8,11.0,,,True,11.0,10.74,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T07:00:00,2026-09-12T09:00:00+02:00,9,11.0,,,True,11.0,11.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T08:00:00,2026-09-12T10:00:00+02:00,10,10.9997,,,True,11.0,11.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T09:00:00,2026-09-12T11:00:00+02:00,11,10.9983,,,True,11.0,11.04,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T10:00:00,2026-09-12T12:00:00+02:00,12,11.4304,,,True,11.54,11.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T11:00:00,2026-09-12T13:00:00+02:00,13,11.9376,,,True,11.7,11.37,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T12:00:00,2026-09-12T14:00:00+02:00,14,13.9992,,,True,14.0,12.63,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T13:00:00,2026-09-12T15:00:00+02:00,15,14.5289,,,True,14.46,15.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T14:00:00,2026-09-12T16:00:00+02:00,16,12.9932,,,True,13.0,17.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T15:00:00,2026-09-12T17:00:00+02:00,17,12.9986,,,True,13.0,13.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T16:00:00,2026-09-12T18:00:00+02:00,18,12.9972,,,True,13.0,15.01,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T17:00:00,2026-09-12T19:00:00+02:00,19,13.0036,,,True,13.0,17.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T18:00:00,2026-09-12T20:00:00+02:00,20,12.996,,,True,13.0,17.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T19:00:00,2026-09-12T21:00:00+02:00,21,15.2278,,,True,15.0,17.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T20:00:00,2026-09-12T22:00:00+02:00,22,15.0113,,,True,15.0,15.5,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T21:00:00,2026-09-12T23:00:00+02:00,23,14.9849,,,True,15.0,17.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T22:00:00,2026-09-13T00:00:00+02:00,24,11.6721,2.5184,17.6183,False,,15.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T23:00:00,2026-09-13T01:00:00+02:00,25,11.2766,1.3781,16.4307,False,,10.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T00:00:00,2026-09-13T02:00:00+02:00,26,11.9164,2.1279,17.7892,False,,10.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T01:00:00,2026-09-13T03:00:00+02:00,27,12.1205,3.7997,18.1445,False,,10.28,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T02:00:00,2026-09-13T04:00:00+02:00,28,12.544,4.6829,19.7572,False,,10.79,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T03:00:00,2026-09-13T05:00:00+02:00,29,12.4954,4.6565,17.625,False,,10.73,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T04:00:00,2026-09-13T06:00:00+02:00,30,13.6607,6.0066,19.6145,False,,11.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T05:00:00,2026-09-13T07:00:00+02:00,31,13.0569,3.9106,18.7811,False,,11.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T06:00:00,2026-09-13T08:00:00+02:00,32,14.1728,6.0129,20.5321,False,,10.74,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T07:00:00,2026-09-13T09:00:00+02:00,33,13.4008,5.7684,20.4727,False,,11.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T08:00:00,2026-09-13T10:00:00+02:00,34,14.2631,5.0423,18.8155,False,,11.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T09:00:00,2026-09-13T11:00:00+02:00,35,14.8142,6.5757,20.6708,False,,11.04,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T10:00:00,2026-09-13T12:00:00+02:00,36,14.2346,5.4797,20.8949,False,,11.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T11:00:00,2026-09-13T13:00:00+02:00,37,15.434,7.4041,19.9648,False,,11.37,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T12:00:00,2026-09-13T14:00:00+02:00,38,15.6035,8.0369,20.3036,False,,12.63,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T13:00:00,2026-09-13T15:00:00+02:00,39,14.8571,6.1895,21.9697,False,,15.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T14:00:00,2026-09-13T16:00:00+02:00,40,14.6734,8.0818,21.9295,False,,17.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T15:00:00,2026-09-13T17:00:00+02:00,41,15.0943,7.4312,21.6609,False,,13.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T16:00:00,2026-09-13T18:00:00+02:00,42,13.9313,6.3731,19.0604,False,,15.01,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T17:00:00,2026-09-13T19:00:00+02:00,43,13.5524,5.6616,18.5231,False,,17.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T18:00:00,2026-09-13T20:00:00+02:00,44,14.2099,5.5513,20.3724,False,,17.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T19:00:00,2026-09-13T21:00:00+02:00,45,13.8075,5.7623,21.4049,False,,17.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T20:00:00,2026-09-13T22:00:00+02:00,46,14.4524,5.9243,21.2283,False,,15.5,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T21:00:00,2026-09-13T23:00:00+02:00,47,14.0892,7.1812,22.1237,False,,17.0,EUR/MW
fcr_n_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-13T22:00:00,2026-09-14T00:00:00+02:00,48,12.3815,3.1118,17.8749,False,,15.0,EUR/MW
fcr_d_up_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-11T23:00:00,2026-09-12T01:00:00+02:00,1,1.8824,,,True,1.9,3.5,EUR/MW
fcr_d_up_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T00:00:00,2026-09-12T02:00:00+02:00,2,1.0191,,,True,1.0,3.0,EUR/MW
fcr_d_up_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T01:00:00,2026-09-12T03:00:00+02:00,3,1.0594,,,True,1.04,1.04,EUR/MW
fcr_d_up_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T02:00:00,2026-09-12T04:00:00+02:00,4,1.0693,,,True,1.04,1.0,EUR/MW
fcr_d_up_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T03:00:00,2026-09-12T05:00:00+02:00,5,1.0581,,,True,1.04,1.0,EUR/MW
fcr_d_up_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T04:00:00,2026-09-12T06:00:00+02:00,6,3.5426,,,True,3.5,1.04,EUR/MW
fcr_d_up_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T05:00:00,2026-09-12T07:00:00+02:00,7,3.6058,,,True,3.5,1.51,EUR/MW
fcr_d_up_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T06:00:00,2026-09-12T08:00:00+02:00,8,3.8166,,,True,3.8,2.81,EUR/MW
fcr_d_up_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T07:00:00,2026-09-12T09:00:00+02:00,9,3.5145,,,True,3.5,2.81,EUR/MW
fcr_d_up_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T08:00:00,2026-09-12T10:00:00+02:00,10,3.3894,,,True,3.5,5.0,EUR/MW
fcr_d_up_a1,2026-09-12T00:01:09.906981+02:00,2026-09-11T22:00:00,2026-09-12T09:00:00,2026-09-12T11:00:00+02:00,11,3.5301,,,True,3.5,5.0,EUR/MW
